record_id,url,domain,gold_label,label_source,label_confidence,page_type,content_category,notes,source_batch_id,created_at
gl_5ebd73746270d4a1,https://theguardian.com/politics/,theguardian.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_9709d550be66b5ca,https://theguardian.com/2024/06/15/global-markets-rally-on-inflation-data/,theguardian.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2b600a36d5edd821,https://reuters.com/,reuters.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2a7fd63c18567373,https://reuters.com/world/,reuters.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_9a4eb354424e2dc1,https://reuters.com/politics/,reuters.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_7c99eae8316478d2,https://reuters.com/2024/06/15/global-markets-rally-on-inflation-data/,reuters.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f06e38f0eda3103a,https://apnews.com/,apnews.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_d88aeb48a56ad931,https://apnews.com/world/,apnews.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_26fc354b057c3144,https://apnews.com/politics/,apnews.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_768a05c6637f9209,https://apnews.com/2024/06/15/global-markets-rally-on-inflation-data/,apnews.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_537da363945c71cf,https://npr.org/,npr.org,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_31982891078f1ad4,https://npr.org/world/,npr.org,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2f20233265bcad83,https://npr.org/politics/,npr.org,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_0279d3381a3649e7,https://npr.org/2024/06/15/global-markets-rally-on-inflation-data/,npr.org,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_fc23ef75133093c0,https://pbs.org/,pbs.org,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ec8f752bcfb8955b,https://pbs.org/world/,pbs.org,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_c8be62e2e99cd337,https://pbs.org/politics/,pbs.org,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1074aa49cf284280,https://pbs.org/2024/06/15/global-markets-rally-on-inflation-data/,pbs.org,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2506a1631a3cf40d,https://economist.com/,economist.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_89ee61f5311cb1f2,https://economist.com/world/,economist.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_8e709c8b9010ac4e,https://economist.com/politics/,economist.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2e2424a9dc61d488,https://economist.com/2024/06/15/global-markets-rally-on-inflation-data/,economist.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1f246bbfb7f6ce0b,https://bloomberg.com/,bloomberg.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_4ac9f93293a676f8,https://bloomberg.com/world/,bloomberg.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_994b1d216797e13e,https://bloomberg.com/politics/,bloomberg.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_7b6b89fd3131c2fd,https://bloomberg.com/2024/06/15/global-markets-rally-on-inflation-data/,bloomberg.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_9ee854f18d1bb1d3,https://cnbc.com/,cnbc.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_798b6ea37cd05647,https://cnbc.com/world/,cnbc.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_86f1fbfcfad1ba74,https://cnbc.com/politics/,cnbc.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_3fa66a32e7b79a06,https://cnbc.com/2024/06/15/global-markets-rally-on-inflation-data/,cnbc.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a2e2159191b1f902,https://aljazeera.com/,aljazeera.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_fc784202c94e8076,https://aljazeera.com/world/,aljazeera.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_666f425d3c4ec3f9,https://aljazeera.com/politics/,aljazeera.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_70682046941c9652,https://aljazeera.com/2024/06/15/global-markets-rally-on-inflation-data/,aljazeera.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_10fdf5e3e040af48,https://time.com/,time.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_4140f2708651a613,https://time.com/world/,time.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_7b6f071a54da6850,https://time.com/politics/,time.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_428cdc7a7b82a7ef,https://time.com/2024/06/15/global-markets-rally-on-inflation-data/,time.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_9e65c4b2bf89f975,https://theatlantic.com/,theatlantic.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a3f8689c2a4c8f09,https://theatlantic.com/world/,theatlantic.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_c23dfa6635fe3ab1,https://theatlantic.com/politics/,theatlantic.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b822ac9aa192ee7d,https://theatlantic.com/2024/06/15/global-markets-rally-on-inflation-data/,theatlantic.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_7d13696ffaa46164,https://newyorker.com/,newyorker.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f2143b666be0bc41,https://newyorker.com/world/,newyorker.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e1d43f14b8d56608,https://newyorker.com/politics/,newyorker.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b233eac803926baf,https://newyorker.com/2024/06/15/global-markets-rally-on-inflation-data/,newyorker.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_bb616571b307e3cf,https://politico.com/,politico.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_62f35c7be4e8074a,https://politico.com/world/,politico.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_09714e6096e9c0a9,https://politico.com/politics/,politico.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1db54319334da79b,https://politico.com/2024/06/15/global-markets-rally-on-inflation-data/,politico.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_8fade3822a16a702,https://axios.com/,axios.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_edf783adc07b66e6,https://axios.com/world/,axios.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_02a9accf4a925bf6,https://axios.com/politics/,axios.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e3515dd0f9625533,https://axios.com/2024/06/15/global-markets-rally-on-inflation-data/,axios.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e3b99043c3694452,https://propublica.org/,propublica.org,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_32ef0d0389b6b77d,https://propublica.org/world/,propublica.org,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_fb768a1e73a83378,https://propublica.org/politics/,propublica.org,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_3960aa56185d125b,https://propublica.org/2024/06/15/global-markets-rally-on-inflation-data/,propublica.org,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_cc289ee8b5a76cee,https://latimes.com/,latimes.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a1952dfc69f7b10c,https://latimes.com/world/,latimes.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_de631e5e05feb9f7,https://latimes.com/politics/,latimes.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_3795b6250c666016,https://latimes.com/2024/06/15/global-markets-rally-on-inflation-data/,latimes.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1e5ef1b38c94ade8,https://chicagotribune.com/,chicagotribune.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_d8f91a384e6ace86,https://chicagotribune.com/world/,chicagotribune.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_bf9ebe98669c160d,https://chicagotribune.com/politics/,chicagotribune.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e8b98346f4b8dd2e,https://chicagotribune.com/2024/06/15/global-markets-rally-on-inflation-data/,chicagotribune.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f6afa4791778c4c9,https://sfchronicle.com/,sfchronicle.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ebfa757fcaf11c3b,https://sfchronicle.com/world/,sfchronicle.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_2554b0949c3cc1da,https://sfchronicle.com/politics/,sfchronicle.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1976963cd43bdc4c,https://sfchronicle.com/2024/06/15/global-markets-rally-on-inflation-data/,sfchronicle.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_4ba48c21712d841a,https://bostonglobe.com/,bostonglobe.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_bff9862d8f928be6,https://bostonglobe.com/world/,bostonglobe.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_eab1b4384f3c2228,https://bostonglobe.com/politics/,bostonglobe.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_217ab4c2263e3c7f,https://bostonglobe.com/2024/06/15/global-markets-rally-on-inflation-data/,bostonglobe.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_41400b9c47c22af5,https://independent.co.uk/,independent.co.uk,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_8cd5c2cf1954c421,https://independent.co.uk/world/,independent.co.uk,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_47709b07d4936867,https://independent.co.uk/politics/,independent.co.uk,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_5238ffdcc3375132,https://independent.co.uk/2024/06/15/global-markets-rally-on-inflation-data/,independent.co.uk,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_3de7574272a0837c,https://telegraph.co.uk/,telegraph.co.uk,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_26744e7a2007a35f,https://telegraph.co.uk/world/,telegraph.co.uk,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_3d3ed91b2f9318f6,https://telegraph.co.uk/politics/,telegraph.co.uk,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_8712fa8af4abad8b,https://telegraph.co.uk/2024/06/15/global-markets-rally-on-inflation-data/,telegraph.co.uk,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b7c5132ee76344b1,https://dailymail.co.uk/,dailymail.co.uk,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1ff3bdd28379f5d2,https://dailymail.co.uk/world/,dailymail.co.uk,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_4acd98cac51d6a08,https://dailymail.co.uk/politics/,dailymail.co.uk,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_c4e685b9b42a635b,https://dailymail.co.uk/2024/06/15/global-markets-rally-on-inflation-data/,dailymail.co.uk,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_ae50e61522b2084f,https://scmp.com/,scmp.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_935be7cb00c812f4,https://scmp.com/world/,scmp.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_a773e417dfcba1f8,https://scmp.com/politics/,scmp.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_66fef07422792720,https://scmp.com/2024/06/15/global-markets-rally-on-inflation-data/,scmp.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_4a07b280cb8deebf,https://straitstimes.com/,straitstimes.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_60dead1739128637,https://straitstimes.com/world/,straitstimes.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_56e7edda2a54e252,https://straitstimes.com/politics/,straitstimes.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_641e04e72db685bf,https://straitstimes.com/2024/06/15/global-markets-rally-on-inflation-data/,straitstimes.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b0cd8ef48c9f1fb8,https://hindustantimes.com/,hindustantimes.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f08990e3014da26d,https://hindustantimes.com/world/,hindustantimes.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_e3fd2cd32e6b388f,https://hindustantimes.com/politics/,hindustantimes.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_50d669371459ed89,https://hindustantimes.com/2024/06/15/global-markets-rally-on-inflation-data/,hindustantimes.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_11f4177c33ccc688,https://thehindu.com/,thehindu.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_6801957a7e3cd52c,https://thehindu.com/world/,thehindu.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_8538fbec73ee72d6,https://thehindu.com/politics/,thehindu.com,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_255650da8dcd7650,https://thehindu.com/2024/06/15/global-markets-rally-on-inflation-data/,thehindu.com,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_fe79bd7988501541,https://japantimes.co.jp/,japantimes.co.jp,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_631ca89402dcfc75,https://japantimes.co.jp/world/,japantimes.co.jp,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_85303b0390e2f7ae,https://japantimes.co.jp/politics/,japantimes.co.jp,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_93f34d0f33cf4c0c,https://japantimes.co.jp/2024/06/15/global-markets-rally-on-inflation-data/,japantimes.co.jp,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_cd0178f5512f4bd2,https://lemonde.fr/,lemonde.fr,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_b3290e0cafbaf049,https://lemonde.fr/world/,lemonde.fr,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_85c36c65c8092de7,https://lemonde.fr/politics/,lemonde.fr,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_04a5997f84dd8663,https://lemonde.fr/2024/06/15/global-markets-rally-on-inflation-data/,lemonde.fr,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_f1b62e27e5a932ee,https://spiegel.de/,spiegel.de,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_39fb8d4fa96e7e69,https://spiegel.de/world/,spiegel.de,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_1fff5b5a77b07c0a,https://spiegel.de/politics/,spiegel.de,Non_MFA,editorial_publisher_allowlist,high,category,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_304d6cc6ff7aec53,https://spiegel.de/2024/06/15/global-markets-rally-on-inflation-data/,spiegel.de,Non_MFA,editorial_publisher_allowlist,high,article,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
gl_9fbe3f35164e3dab,https://elpais.com/,elpais.com,Non_MFA,editorial_publisher_allowlist,high,homepage,news,Established editorial publisher; legitimate ad inventory baseline,seed-v1-2026-07-03,2026-07-03T13:16:31.695272+00:00
